C0000100,any_delinquency,any_violence,target_violent_ever,target_property_ever
421205,1.0,1.0,1.0,1.0
421401,1.0,1.0,1.0,1.0
421402,1.0,1.0,1.0,1.0
421501,1.0,1.0,1.0,0.0
421801,1.0,1.0,1.0,1.0
421802,1.0,1.0,1.0,1.0
421901,1.0,1.0,1.0,0.0
422001,1.0,1.0,1.0,1.0
422002,1.0,1.0,1.0,1.0
422003,1.0,1.0,1.0,1.0
422301,1.0,1.0,1.0,1.0
422302,1.0,1.0,1.0,1.0
422401,1.0,1.0,1.0,1.0
422402,1.0,1.0,1.0,1.0
422701,1.0,1.0,1.0,1.0
422702,1.0,1.0,1.0,1.0
422801,1.0,0.0,1.0,1.0
423101,1.0,1.0,1.0,1.0
423102,1.0,1.0,1.0,1.0
423103,1.0,1.0,1.0,1.0
423104,1.0,1.0,1.0,1.0
423201,1.0,1.0,1.0,0.0
423202,,,,
423203,1.0,0.0,0.0,0.0
423204,1.0,1.0,1.0,1.0
423601,0.0,0.0,0.0,0.0
423602,1.0,1.0,1.0,1.0
424601,1.0,1.0,1.0,1.0
424602,1.0,1.0,1.0,1.0
424603,1.0,1.0,1.0,1.0
424901,1.0,1.0,1.0,1.0
424902,1.0,1.0,1.0,0.0
425001,1.0,1.0,1.0,1.0
425002,1.0,1.0,1.0,1.0
425201,0.0,0.0,0.0,0.0
425202,1.0,1.0,1.0,1.0
425401,1.0,1.0,1.0,1.0
425402,1.0,1.0,1.0,1.0
425403,1.0,1.0,1.0,1.0
425601,1.0,1.0,1.0,0.0
425602,0.0,0.0,0.0,0.0
426201,0.0,0.0,0.0,0.0
426202,1.0,1.0,1.0,1.0
426203,1.0,1.0,1.0,1.0
426204,1.0,1.0,1.0,1.0
426501,,,,
426801,1.0,0.0,0.0,0.0
427001,1.0,1.0,1.0,0.0
427002,1.0,0.0,1.0,0.0
427003,1.0,1.0,1.0,1.0
427201,1.0,1.0,1.0,1.0
427202,1.0,1.0,1.0,1.0
427401,0.0,0.0,0.0,0.0
427402,1.0,1.0,1.0,0.0
427403,1.0,1.0,1.0,1.0
427501,1.0,0.0,0.0,1.0
427502,0.0,0.0,0.0,0.0
427701,0.0,0.0,1.0,0.0
427702,1.0,0.0,0.0,0.0
427703,1.0,1.0,1.0,1.0
428001,1.0,1.0,1.0,1.0
428002,0.0,0.0,0.0,1.0
428101,0.0,0.0,0.0,0.0
428201,1.0,1.0,1.0,1.0
428202,1.0,1.0,1.0,1.0
428203,1.0,1.0,1.0,1.0
428301,0.0,0.0,1.0,0.0
428302,,,0.0,0.0
428303,,,,
428304,,,,
428401,1.0,1.0,1.0,1.0
428402,1.0,1.0,1.0,1.0
428601,,,,
428602,1.0,1.0,1.0,
428603,,,,
429001,1.0,1.0,1.0,1.0
429002,1.0,1.0,1.0,1.0
429101,1.0,1.0,1.0,0.0
429201,1.0,1.0,1.0,1.0
429401,1.0,1.0,1.0,1.0
429402,1.0,1.0,1.0,1.0
429501,1.0,1.0,1.0,1.0
429502,0.0,0.0,1.0,0.0
429503,1.0,0.0,1.0,1.0
429601,1.0,1.0,1.0,1.0
429602,1.0,1.0,1.0,1.0
430001,1.0,1.0,1.0,1.0
430401,0.0,0.0,0.0,0.0
430501,1.0,1.0,1.0,1.0
430502,1.0,1.0,1.0,1.0
430601,0.0,0.0,0.0,0.0
430602,1.0,1.0,1.0,1.0
430801,1.0,1.0,1.0,1.0
431001,1.0,1.0,1.0,0.0
431002,1.0,1.0,1.0,1.0
431003,1.0,1.0,1.0,1.0
431901,1.0,1.0,1.0,1.0
432001,0.0,0.0,0.0,0.0
432301,0.0,0.0,1.0,0.0
432302,1.0,0.0,1.0,0.0
432303,0.0,0.0,0.0,0.0
432304,1.0,1.0,1.0,1.0
432501,1.0,1.0,1.0,1.0
432502,1.0,1.0,1.0,1.0
432601,0.0,0.0,0.0,0.0
432602,1.0,1.0,1.0,1.0
433701,1.0,1.0,1.0,1.0
433702,1.0,1.0,1.0,1.0
433901,1.0,1.0,1.0,1.0
433902,1.0,1.0,1.0,1.0
434101,1.0,0.0,0.0,0.0
434501,1.0,0.0,0.0,0.0
434601,1.0,1.0,1.0,1.0
434602,1.0,1.0,1.0,1.0
434603,1.0,1.0,1.0,1.0
435201,1.0,1.0,1.0,1.0
435202,1.0,1.0,1.0,1.0
435401,1.0,0.0,0.0,1.0
435402,1.0,0.0,0.0,1.0
435403,1.0,1.0,1.0,1.0
436601,1.0,1.0,1.0,1.0
436602,1.0,1.0,1.0,1.0
436701,1.0,1.0,1.0,1.0
436702,1.0,1.0,1.0,1.0
436703,0.0,0.0,0.0,0.0
436801,1.0,1.0,1.0,1.0
436802,1.0,1.0,1.0,1.0
437101,1.0,1.0,1.0,1.0
437102,1.0,1.0,1.0,1.0
437201,1.0,1.0,1.0,1.0
437301,1.0,1.0,1.0,1.0
437501,1.0,0.0,0.0,0.0
437601,0.0,0.0,0.0,0.0
437602,1.0,1.0,1.0,1.0
437801,1.0,0.0,1.0,0.0
437802,1.0,0.0,0.0,0.0
437803,1.0,1.0,1.0,1.0
437804,1.0,1.0,1.0,1.0
437901,1.0,0.0,0.0,1.0
437902,1.0,1.0,1.0,1.0
438101,0.0,0.0,0.0,
438102,0.0,0.0,0.0,
438301,1.0,1.0,1.0,1.0
438302,1.0,1.0,1.0,1.0
438601,1.0,0.0,0.0,0.0
438602,1.0,1.0,1.0,1.0
438603,1.0,1.0,1.0,1.0
439101,1.0,0.0,0.0,1.0
439102,0.0,0.0,1.0,0.0
439103,,,,
439104,1.0,1.0,1.0,1.0
439105,1.0,1.0,1.0,1.0
439201,,,,
439601,1.0,1.0,1.0,1.0
439602,1.0,1.0,1.0,1.0
440001,0.0,0.0,0.0,0.0
440002,0.0,0.0,0.0,
440401,1.0,1.0,1.0,0.0
440402,1.0,1.0,1.0,1.0
441101,1.0,1.0,1.0,1.0
441102,1.0,1.0,1.0,1.0
441601,0.0,0.0,0.0,0.0
441602,1.0,1.0,1.0,1.0
441603,1.0,1.0,1.0,0.0
441604,1.0,1.0,1.0,1.0
441605,1.0,1.0,1.0,1.0
441606,1.0,1.0,1.0,1.0
441701,1.0,1.0,1.0,
441702,1.0,1.0,1.0,1.0
441703,1.0,1.0,1.0,1.0
441704,1.0,1.0,1.0,1.0
442301,1.0,1.0,1.0,1.0
442401,1.0,1.0,1.0,1.0
442801,1.0,1.0,1.0,1.0
442802,1.0,1.0,1.0,1.0
442803,1.0,1.0,1.0,1.0
443101,,,,
443102,,,,
443401,,,,
443402,,,,
443701,1.0,1.0,1.0,1.0
443702,1.0,1.0,1.0,1.0
443801,1.0,1.0,1.0,1.0
443802,1.0,1.0,1.0,1.0
443901,1.0,1.0,1.0,1.0
443902,1.0,1.0,1.0,1.0
444001,,,,
444101,,,,
444102,,,,
444501,1.0,0.0,0.0,0.0
444502,1.0,1.0,1.0,1.0
444503,1.0,1.0,1.0,1.0
444701,0.0,0.0,0.0,0.0
444702,1.0,1.0,1.0,1.0
444703,1.0,1.0,1.0,1.0
445001,1.0,0.0,0.0,1.0
445002,1.0,1.0,1.0,1.0
445101,0.0,0.0,0.0,
445102,1.0,1.0,1.0,1.0
445501,1.0,0.0,1.0,1.0
445601,,,,
445602,,,,
445701,,,,
445702,,,,
445801,0.0,0.0,0.0,
446301,0.0,0.0,1.0,1.0
446302,,,,
446303,0.0,0.0,0.0,
446401,1.0,1.0,1.0,1.0
446501,1.0,1.0,1.0,1.0
446502,1.0,1.0,1.0,1.0
446503,1.0,1.0,1.0,1.0
446901,0.0,0.0,0.0,0.0
447301,1.0,1.0,1.0,1.0
447302,1.0,1.0,1.0,1.0
447303,1.0,1.0,1.0,1.0
447304,1.0,1.0,1.0,1.0
447401,1.0,1.0,1.0,1.0
447402,1.0,1.0,1.0,1.0
447501,,,,
447502,,,,
447503,,,,
447601,1.0,1.0,1.0,1.0
447801,1.0,1.0,1.0,1.0
447901,1.0,1.0,1.0,1.0
447902,1.0,1.0,1.0,1.0
448101,1.0,0.0,0.0,1.0
448102,1.0,1.0,1.0,1.0
448103,1.0,1.0,1.0,1.0
448201,1.0,1.0,1.0,1.0
448301,1.0,1.0,1.0,0.0
448302,1.0,0.0,1.0,1.0
448303,1.0,1.0,1.0,1.0
448304,1.0,1.0,1.0,1.0
448305,1.0,1.0,1.0,1.0
448306,1.0,1.0,1.0,0.0
448307,1.0,1.0,1.0,0.0
448501,1.0,1.0,1.0,0.0
448502,1.0,1.0,1.0,1.0
448701,1.0,1.0,1.0,0.0
448702,1.0,1.0,1.0,1.0
448801,1.0,1.0,1.0,1.0
448802,1.0,1.0,1.0,1.0
448803,1.0,1.0,1.0,1.0
449001,1.0,1.0,1.0,0.0
449002,1.0,1.0,1.0,0.0
449003,1.0,1.0,1.0,1.0
449401,1.0,1.0,1.0,1.0
449402,1.0,1.0,1.0,1.0
449501,1.0,1.0,1.0,1.0
449502,1.0,1.0,1.0,1.0
449601,1.0,0.0,0.0,0.0
449602,1.0,1.0,1.0,1.0
449901,,,,
449902,1.0,1.0,1.0,1.0
449903,1.0,1.0,1.0,1.0
449904,1.0,1.0,1.0,1.0
450501,,,0.0,0.0
450502,,,,
450503,,,,
450504,,,,
450505,,,,
450601,1.0,1.0,1.0,1.0
450602,1.0,1.0,1.0,1.0
452201,1.0,1.0,1.0,1.0
452202,,,,
452301,0.0,0.0,0.0,0.0
452302,1.0,1.0,1.0,1.0
452501,1.0,1.0,1.0,1.0
452601,1.0,1.0,1.0,1.0
452602,1.0,1.0,1.0,1.0
452701,,,,
452801,1.0,1.0,1.0,1.0
453301,0.0,0.0,0.0,0.0
453302,,,,
453401,0.0,0.0,0.0,0.0
453402,1.0,1.0,1.0,1.0
453601,1.0,1.0,1.0,1.0
453602,1.0,1.0,1.0,1.0
453603,1.0,1.0,1.0,1.0
453604,1.0,1.0,1.0,1.0
453605,1.0,1.0,1.0,1.0
453701,1.0,1.0,1.0,1.0
453702,1.0,1.0,1.0,1.0
453703,1.0,1.0,1.0,1.0
453704,1.0,1.0,1.0,1.0
453705,1.0,1.0,1.0,1.0
453801,1.0,0.0,0.0,0.0
453802,0.0,0.0,0.0,0.0
453901,1.0,1.0,1.0,1.0
453902,1.0,1.0,1.0,1.0
453903,1.0,1.0,1.0,1.0
454101,1.0,1.0,1.0,1.0
454102,1.0,1.0,1.0,1.0
454301,1.0,1.0,1.0,1.0
454302,1.0,1.0,1.0,1.0
454401,0.0,0.0,0.0,
454402,1.0,1.0,1.0,1.0
454403,1.0,0.0,0.0,
454404,1.0,0.0,0.0,
454601,0.0,0.0,0.0,0.0
455101,,,0.0,0.0
455102,1.0,1.0,1.0,1.0
455103,1.0,1.0,1.0,1.0
455301,1.0,1.0,1.0,0.0
455302,,,1.0,0.0
455303,,,1.0,0.0
455304,,,,
455401,,,,
455701,1.0,1.0,1.0,1.0
455702,1.0,1.0,1.0,1.0
455703,1.0,1.0,1.0,1.0
456101,1.0,1.0,1.0,1.0
456102,,,,
456401,,,,
456402,,,0.0,0.0
456501,1.0,1.0,1.0,1.0
456502,1.0,1.0,1.0,1.0
457001,0.0,0.0,0.0,0.0
457002,1.0,1.0,1.0,1.0
457003,1.0,1.0,1.0,1.0
457101,1.0,1.0,1.0,1.0
457102,1.0,1.0,1.0,1.0
457801,1.0,1.0,1.0,0.0
457802,1.0,1.0,1.0,1.0
458001,1.0,1.0,1.0,0.0
458101,1.0,1.0,1.0,1.0
458102,1.0,0.0,0.0,1.0
458201,1.0,1.0,1.0,0.0
458202,1.0,1.0,1.0,1.0
458401,1.0,1.0,1.0,1.0
458402,1.0,1.0,1.0,1.0
458403,1.0,1.0,1.0,1.0
458501,1.0,1.0,1.0,1.0
458801,,,,
458901,1.0,0.0,1.0,1.0
458902,1.0,1.0,1.0,1.0
459001,1.0,1.0,1.0,1.0
459002,1.0,1.0,1.0,1.0
459201,1.0,1.0,1.0,1.0
459202,1.0,1.0,1.0,1.0
459301,0.0,0.0,0.0,0.0
459401,1.0,1.0,1.0,1.0
459402,1.0,1.0,1.0,1.0
459801,,,,
460001,0.0,0.0,0.0,0.0
460002,1.0,1.0,1.0,1.0
460201,1.0,1.0,1.0,1.0
460202,1.0,1.0,1.0,1.0
461301,1.0,1.0,1.0,1.0
461302,1.0,1.0,1.0,1.0
461401,1.0,0.0,1.0,1.0
461402,1.0,1.0,1.0,1.0
461801,1.0,1.0,1.0,1.0
461802,1.0,1.0,1.0,1.0
462201,,,,
462202,0.0,0.0,0.0,0.0
462501,1.0,1.0,1.0,1.0
462502,1.0,1.0,1.0,1.0
463101,1.0,1.0,1.0,1.0
463102,1.0,1.0,1.0,1.0
463103,1.0,1.0,1.0,1.0
463104,,,0.0,0.0
463201,1.0,1.0,1.0,1.0
463202,1.0,1.0,1.0,1.0
463701,1.0,1.0,1.0,1.0
463702,1.0,1.0,1.0,1.0
463703,1.0,1.0,1.0,1.0
463801,1.0,1.0,1.0,1.0
463802,1.0,1.0,1.0,0.0
463803,1.0,1.0,1.0,1.0
463804,1.0,1.0,1.0,1.0
464101,1.0,0.0,1.0,0.0
464102,1.0,1.0,1.0,1.0
464103,1.0,1.0,1.0,1.0
464501,1.0,1.0,1.0,0.0
464502,1.0,1.0,1.0,1.0
465001,1.0,1.0,1.0,1.0
465002,1.0,1.0,1.0,1.0
465101,1.0,1.0,1.0,1.0
465102,1.0,1.0,1.0,1.0
465301,1.0,1.0,1.0,1.0
465701,1.0,1.0,1.0,1.0
465702,1.0,1.0,1.0,0.0
465703,1.0,1.0,1.0,1.0
465801,,,,
465802,,,,
465901,,,,
466001,,,,
466002,,,,
466201,1.0,1.0,1.0,1.0
466202,1.0,1.0,1.0,1.0
466203,1.0,1.0,1.0,1.0
466301,1.0,1.0,1.0,1.0
466401,1.0,1.0,1.0,1.0
466402,1.0,1.0,1.0,1.0
466501,,,0.0,0.0
467001,1.0,1.0,1.0,1.0
467002,1.0,1.0,1.0,1.0
467003,1.0,1.0,1.0,1.0
467201,0.0,0.0,0.0,1.0
467401,,,,
467501,,,,
467901,,,,
467902,,,,
468201,,,,
468202,,,,
468301,1.0,1.0,1.0,1.0
468302,1.0,1.0,1.0,1.0
468303,1.0,1.0,1.0,1.0
468401,1.0,1.0,1.0,1.0
468402,1.0,1.0,1.0,1.0
468901,1.0,1.0,1.0,1.0
468902,1.0,1.0,1.0,1.0
469001,1.0,1.0,1.0,1.0
469002,1.0,1.0,1.0,1.0
469003,1.0,1.0,1.0,1.0
469004,1.0,1.0,1.0,1.0
469101,1.0,1.0,1.0,1.0
469102,1.0,1.0,1.0,1.0
469201,1.0,1.0,1.0,1.0
469202,1.0,1.0,1.0,1.0
469203,1.0,1.0,1.0,1.0
469401,,,,
469402,,,,
469601,1.0,1.0,1.0,1.0
470001,1.0,1.0,1.0,1.0
470002,1.0,1.0,1.0,1.0
470301,1.0,1.0,1.0,1.0
470302,1.0,1.0,1.0,1.0
470501,1.0,1.0,1.0,1.0
470502,1.0,1.0,1.0,1.0
470601,1.0,1.0,1.0,1.0
470602,,,0.0,0.0
470603,1.0,1.0,1.0,1.0
470801,1.0,0.0,0.0,
471101,1.0,1.0,1.0,0.0
471102,1.0,1.0,1.0,0.0
471103,1.0,1.0,1.0,1.0
471301,1.0,0.0,0.0,
471302,0.0,0.0,0.0,
471401,1.0,1.0,1.0,1.0
471402,1.0,1.0,1.0,1.0
471403,1.0,1.0,1.0,1.0
471701,1.0,1.0,1.0,1.0
471702,1.0,1.0,1.0,1.0
472301,1.0,1.0,1.0,1.0
472302,1.0,1.0,1.0,1.0
472303,1.0,1.0,1.0,1.0
472401,1.0,1.0,1.0,0.0
472402,1.0,0.0,0.0,0.0
472601,0.0,0.0,0.0,0.0
472602,1.0,1.0,1.0,1.0
472603,1.0,1.0,1.0,1.0
472604,1.0,1.0,1.0,1.0
472701,0.0,0.0,1.0,0.0
472702,,,,
472801,,,0.0,0.0
472802,,,,
472803,,,,
472804,,,,
473001,0.0,0.0,0.0,
473002,1.0,0.0,0.0,
473003,1.0,1.0,1.0,1.0
473301,1.0,1.0,1.0,1.0
473302,0.0,0.0,0.0,0.0
473303,1.0,1.0,1.0,1.0
473401,1.0,0.0,1.0,0.0
473402,1.0,1.0,1.0,1.0
473403,1.0,1.0,1.0,1.0
473404,1.0,1.0,1.0,1.0
473501,1.0,0.0,1.0,0.0
473502,0.0,0.0,1.0,0.0
473503,1.0,1.0,1.0,1.0
474101,1.0,0.0,0.0,0.0
474102,1.0,1.0,1.0,1.0
474103,1.0,1.0,1.0,1.0
474401,,,,
474402,,,,
474403,1.0,1.0,1.0,1.0
474501,0.0,0.0,0.0,0.0
474502,0.0,0.0,1.0,0.0
474503,1.0,1.0,1.0,
474601,1.0,1.0,1.0,1.0
474602,1.0,1.0,1.0,1.0
474603,1.0,1.0,1.0,1.0
474604,1.0,1.0,1.0,1.0
474901,,,,
474902,,,,
475301,1.0,1.0,1.0,1.0
475302,1.0,1.0,1.0,1.0
475401,1.0,1.0,1.0,1.0
475701,0.0,0.0,0.0,
475702,0.0,0.0,0.0,
475703,0.0,0.0,0.0,
475704,0.0,0.0,0.0,
475705,0.0,0.0,0.0,
475706,0.0,0.0,0.0,
476301,1.0,1.0,1.0,0.0
476302,1.0,0.0,0.0,1.0
476601,1.0,1.0,1.0,1.0
476801,1.0,1.0,1.0,1.0
476802,1.0,1.0,1.0,1.0
476803,1.0,1.0,1.0,1.0
476804,1.0,1.0,1.0,1.0
476901,1.0,1.0,1.0,
476902,,,,
476903,1.0,1.0,1.0,1.0
476904,1.0,1.0,1.0,1.0
477201,0.0,0.0,0.0,0.0
477401,1.0,1.0,1.0,1.0
477402,1.0,1.0,1.0,1.0
477701,,,,
477702,1.0,1.0,1.0,1.0
478001,1.0,1.0,1.0,1.0
478002,1.0,1.0,1.0,1.0
478301,1.0,1.0,1.0,1.0
478302,1.0,1.0,1.0,1.0
478401,1.0,1.0,1.0,1.0
478402,1.0,0.0,1.0,0.0
478403,1.0,1.0,1.0,1.0
478501,1.0,1.0,1.0,1.0
478502,1.0,1.0,1.0,1.0
478701,1.0,0.0,0.0,0.0
478702,1.0,0.0,0.0,
479001,0.0,0.0,0.0,
479002,0.0,0.0,0.0,
479003,1.0,1.0,1.0,1.0
479004,,,0.0,0.0
479201,,,,
479601,1.0,1.0,1.0,1.0
479602,1.0,1.0,1.0,1.0
479701,,,,
479702,,,,
479801,0.0,0.0,0.0,0.0
480101,,,,
480102,0.0,0.0,0.0,1.0
480103,1.0,0.0,0.0,1.0
480201,1.0,1.0,1.0,0.0
480202,1.0,1.0,1.0,1.0
480301,0.0,0.0,1.0,0.0
480302,1.0,1.0,1.0,1.0
480401,1.0,1.0,1.0,1.0
480402,1.0,1.0,1.0,1.0
480901,0.0,0.0,0.0,0.0
481001,,,,
481002,1.0,1.0,1.0,1.0
481003,0.0,0.0,0.0,
481501,1.0,1.0,1.0,1.0
481502,1.0,1.0,1.0,1.0
481701,,,,
481702,,,,
481703,,,,
481704,0.0,0.0,0.0,
481901,1.0,1.0,1.0,1.0
481902,1.0,1.0,1.0,1.0
482001,1.0,1.0,1.0,1.0
482002,1.0,1.0,1.0,1.0
482101,1.0,1.0,1.0,1.0
482102,1.0,1.0,1.0,1.0
482601,1.0,1.0,1.0,1.0
482602,1.0,1.0,1.0,1.0
483301,,,,
483701,1.0,1.0,1.0,0.0
483702,1.0,0.0,0.0,0.0
483801,1.0,1.0,1.0,1.0
483802,1.0,1.0,1.0,1.0
483901,1.0,1.0,1.0,1.0
483902,1.0,1.0,1.0,1.0
484201,1.0,1.0,1.0,1.0
484202,1.0,1.0,1.0,1.0
484203,0.0,0.0,0.0,0.0
484204,1.0,1.0,1.0,1.0
484801,1.0,1.0,1.0,0.0
484802,1.0,1.0,1.0,1.0
484901,1.0,0.0,0.0,0.0
484902,1.0,1.0,1.0,1.0
485201,0.0,0.0,0.0,0.0
485202,0.0,0.0,0.0,
485203,0.0,0.0,0.0,
486301,1.0,0.0,0.0,0.0
486302,0.0,0.0,0.0,0.0
486303,0.0,0.0,0.0,0.0
486401,1.0,1.0,1.0,1.0
486501,1.0,1.0,1.0,1.0
486502,1.0,1.0,1.0,1.0
486701,1.0,1.0,1.0,1.0
486901,1.0,0.0,0.0,0.0
486902,1.0,0.0,0.0,
487001,1.0,1.0,1.0,1.0
487002,1.0,1.0,1.0,1.0
487101,1.0,1.0,1.0,1.0
487102,1.0,1.0,1.0,1.0
487103,1.0,1.0,1.0,1.0
487104,1.0,1.0,1.0,1.0
487301,1.0,1.0,1.0,1.0
487302,1.0,1.0,1.0,1.0
487303,1.0,1.0,1.0,1.0
487401,1.0,1.0,1.0,1.0
487402,1.0,1.0,1.0,1.0
487601,0.0,0.0,1.0,0.0
487602,1.0,1.0,1.0,1.0
487801,1.0,1.0,1.0,1.0
488001,1.0,1.0,1.0,1.0
488002,1.0,1.0,1.0,1.0
488201,1.0,0.0,0.0,0.0
488202,1.0,1.0,1.0,1.0
488501,,,0.0,0.0
488502,0.0,0.0,0.0,0.0
488503,0.0,0.0,0.0,
488504,0.0,0.0,0.0,
488505,1.0,1.0,1.0,1.0
488601,1.0,1.0,1.0,1.0
488701,,,,
488702,,,,
488703,,,,
489301,1.0,1.0,1.0,1.0
489302,1.0,1.0,1.0,1.0
489303,1.0,1.0,0.0,0.0
489901,1.0,1.0,1.0,1.0
489902,1.0,1.0,1.0,1.0
490601,0.0,0.0,0.0,
490602,0.0,0.0,0.0,
490901,0.0,0.0,0.0,
490902,,,,
491001,1.0,1.0,1.0,1.0
491002,1.0,1.0,1.0,1.0
491601,1.0,1.0,0.0,
491602,,,,
491603,,,,
491901,1.0,1.0,1.0,0.0
491902,0.0,0.0,0.0,0.0
491903,1.0,1.0,1.0,1.0
492001,1.0,0.0,1.0,1.0
492002,1.0,0.0,0.0,0.0
492003,1.0,0.0,0.0,0.0
492201,1.0,1.0,1.0,1.0
492202,1.0,1.0,1.0,1.0
492501,1.0,1.0,1.0,1.0
492502,1.0,1.0,1.0,1.0
492503,1.0,1.0,1.0,1.0
492701,1.0,1.0,1.0,1.0
492702,1.0,1.0,1.0,1.0
492703,1.0,1.0,1.0,1.0
492801,,,0.0,0.0
492802,,,,
492901,,,,
493001,0.0,0.0,1.0,0.0
493002,1.0,1.0,1.0,1.0
493003,1.0,1.0,1.0,1.0
493101,1.0,1.0,1.0,1.0
493301,1.0,1.0,1.0,1.0
493302,1.0,1.0,1.0,1.0
493401,1.0,1.0,1.0,0.0
493402,1.0,1.0,1.0,1.0
493801,0.0,0.0,1.0,0.0
493802,1.0,1.0,1.0,1.0
494301,1.0,1.0,1.0,1.0
494701,1.0,1.0,1.0,0.0
494702,1.0,1.0,1.0,1.0
494703,1.0,1.0,1.0,1.0
494704,1.0,1.0,1.0,1.0
494801,0.0,0.0,0.0,0.0
494802,0.0,0.0,0.0,
495001,1.0,1.0,0.0,
495002,0.0,0.0,0.0,0.0
495003,1.0,1.0,1.0,1.0
495004,1.0,1.0,1.0,1.0
495101,,,,
495102,,,,
495201,1.0,1.0,1.0,1.0
495202,1.0,1.0,1.0,1.0
495301,1.0,1.0,1.0,1.0
495302,1.0,1.0,1.0,1.0
495303,,,,
495304,1.0,1.0,1.0,1.0
495401,1.0,1.0,1.0,1.0
495402,1.0,1.0,1.0,1.0
495403,1.0,1.0,1.0,1.0
495404,1.0,1.0,1.0,1.0
495501,1.0,1.0,1.0,1.0
495502,1.0,1.0,1.0,1.0
495601,1.0,1.0,1.0,1.0
495602,1.0,1.0,1.0,1.0
495603,1.0,1.0,1.0,1.0
495701,1.0,0.0,0.0,
495702,1.0,1.0,1.0,1.0
495801,1.0,1.0,1.0,1.0
495901,,,,
495902,,,,
496201,1.0,1.0,1.0,
496202,1.0,1.0,1.0,1.0
496203,1.0,1.0,1.0,1.0
497101,1.0,1.0,1.0,1.0
497201,0.0,0.0,0.0,0.0
497202,1.0,1.0,1.0,1.0
497203,1.0,1.0,1.0,1.0
497301,,,,
497302,1.0,1.0,1.0,1.0
497303,1.0,1.0,1.0,1.0
497304,1.0,1.0,1.0,1.0
497305,1.0,1.0,1.0,1.0
497401,1.0,1.0,1.0,0.0
497402,1.0,0.0,0.0,0.0
497403,0.0,0.0,0.0,0.0
497404,1.0,1.0,1.0,1.0
497601,1.0,1.0,1.0,1.0
497602,1.0,1.0,1.0,1.0
497801,1.0,1.0,1.0,1.0
497802,1.0,1.0,1.0,1.0
498101,0.0,0.0,0.0,0.0
498102,1.0,1.0,1.0,1.0
498103,1.0,1.0,1.0,1.0
498401,0.0,0.0,0.0,
498402,0.0,0.0,0.0,
498701,1.0,1.0,1.0,1.0
498801,1.0,1.0,1.0,1.0
498901,1.0,1.0,1.0,1.0
498902,1.0,1.0,1.0,1.0
499001,1.0,1.0,1.0,1.0
499002,1.0,1.0,1.0,1.0
499003,1.0,1.0,1.0,1.0
499101,0.0,0.0,0.0,0.0
499102,0.0,0.0,0.0,
499103,1.0,1.0,1.0,
