C0000100,severity_worst,severity_label,total_convictions_63,total_conviction_types,total_probation,total_incarcerated,target_violent_ever,target_property_ever,target_violent_first_event_year,target_property_first_event_year
145901,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
146001,0,none,0.0,0.0,1.0,0.0,0.0,,,
146002,0,none,0.0,0.0,0.0,0.0,,,,
146003,0,none,0.0,0.0,0.0,0.0,,,,
146501,2,intermediate,0.0,2.0,5.0,3.0,1.0,1.0,2002.0,2002.0
146701,0,none,0.0,0.0,0.0,0.0,,,,
146901,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
146902,1,mild,0.0,1.0,1.0,2.0,0.0,,,
146903,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1996.0,
147001,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
147002,3,major,0.0,1.0,3.0,2.0,1.0,0.0,2002.0,
147401,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
147402,1,mild,0.0,1.0,0.0,0.0,1.0,1.0,2002.0,1998.0
147801,0,none,0.0,0.0,0.0,0.0,,,,
147802,0,none,0.0,0.0,0.0,0.0,,,,
148201,0,none,0.0,0.0,1.0,1.0,0.0,,,
148202,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
148203,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1994.0,1992.0
148401,0,none,0.0,0.0,1.0,0.0,0.0,0.0,,
148901,0,none,0.0,0.0,1.0,0.0,1.0,0.0,2006.0,
148902,0,none,0.0,0.0,2.0,0.0,1.0,1.0,2000.0,2002.0
148903,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
148904,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
149001,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
149101,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,1998.0
149102,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
149301,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
149302,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2000.0,2000.0
149401,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
149402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
149403,3,major,0.0,2.0,4.0,3.0,1.0,1.0,2000.0,2002.0
149501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,1994.0
149502,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
149801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2004.0
149802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2006.0
149901,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
149902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
150201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2002.0
150202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2008.0
150203,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2012.0
150204,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
150701,0,none,0.0,0.0,0.0,0.0,0.0,,,
150702,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2008.0
151201,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2004.0,2004.0
151202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2008.0
151701,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
151702,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
151703,0,none,0.0,0.0,0.0,0.0,,,,
151901,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1988.0,
151902,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1996.0,
151903,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2002.0,1996.0
152201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
152401,0,none,0.0,0.0,0.0,0.0,0.0,1.0,,1994.0
152402,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1998.0,
152403,3,major,0.0,1.0,2.0,2.0,1.0,0.0,1996.0,
152501,0,none,0.0,0.0,1.0,0.0,1.0,0.0,1988.0,
152502,0,none,0.0,0.0,0.0,0.0,,,,
152503,1,mild,0.0,2.0,2.0,1.0,1.0,,2000.0,
152504,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2000.0,2002.0
152505,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
153101,0,none,0.0,0.0,0.0,0.0,,,,
153201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1994.0,1994.0
153202,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2004.0,2006.0
153203,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
153204,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
153301,1,mild,0.0,1.0,1.0,1.0,0.0,0.0,,
153302,0,none,0.0,0.0,2.0,0.0,1.0,1.0,2000.0,2004.0
153401,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
153402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,2002.0
153801,3,major,0.0,1.0,2.0,0.0,1.0,1.0,1996.0,2002.0
153802,3,major,0.0,1.0,1.0,0.0,1.0,1.0,2004.0,2006.0
153901,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1994.0,
153902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,1996.0
154001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
154101,1,mild,0.0,1.0,1.0,0.0,0.0,1.0,,1998.0
154102,3,major,0.0,3.0,4.0,3.0,1.0,1.0,1996.0,1996.0
154401,3,major,0.0,1.0,2.0,1.0,1.0,1.0,1994.0,1998.0
154402,0,none,0.0,0.0,1.0,0.0,1.0,1.0,1992.0,1992.0
154403,0,none,0.0,0.0,0.0,0.0,0.0,,,
154601,0,none,0.0,0.0,0.0,0.0,,,,
154602,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
154603,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
154801,0,none,0.0,0.0,1.0,0.0,1.0,0.0,1988.0,
154802,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1996.0,
154901,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
154902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1994.0,2002.0
154903,0,none,0.0,0.0,2.0,1.0,1.0,1.0,2002.0,2002.0
154904,0,none,0.0,0.0,2.0,0.0,1.0,1.0,2000.0,2004.0
155101,1,mild,0.0,1.0,2.0,1.0,1.0,0.0,1996.0,
155102,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
155201,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
155301,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
155801,0,none,0.0,0.0,1.0,0.0,1.0,0.0,1998.0,
155901,0,none,0.0,0.0,3.0,2.0,0.0,0.0,,
155902,0,none,0.0,0.0,1.0,0.0,0.0,0.0,,
156201,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
156401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
156402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
156601,1,mild,6.0,2.0,0.0,0.0,0.0,1.0,,1994.0
156602,0,none,0.0,0.0,0.0,0.0,0.0,1.0,,1996.0
156603,0,none,1.0,0.0,2.0,0.0,1.0,1.0,1998.0,1996.0
156604,1,mild,0.0,1.0,4.0,3.0,1.0,1.0,1996.0,1998.0
156605,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2000.0
157101,0,none,2.0,0.0,0.0,0.0,1.0,1.0,1994.0,1994.0
157102,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
157901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
158101,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1996.0,
158102,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
158301,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
158302,0,none,0.0,0.0,1.0,1.0,1.0,0.0,1994.0,
158401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
158402,1,mild,0.0,1.0,3.0,3.0,1.0,1.0,2000.0,1998.0
158701,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
158702,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
159201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,2002.0
159202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
159301,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
159302,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,2002.0
159601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1994.0,1992.0
159602,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1994.0,
159603,0,none,0.0,0.0,1.0,0.0,1.0,0.0,1992.0,
159604,0,none,0.0,0.0,2.0,0.0,0.0,0.0,,
159605,3,major,0.0,2.0,1.0,1.0,1.0,1.0,2002.0,2002.0
159606,3,major,0.0,1.0,0.0,1.0,1.0,1.0,2002.0,2002.0
159607,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
159801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2008.0
159802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
159901,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
160001,1,mild,0.0,1.0,2.0,1.0,0.0,0.0,,
160002,1,mild,4.0,2.0,0.0,0.0,1.0,1.0,1990.0,1990.0
160003,3,major,0.0,1.0,0.0,0.0,1.0,1.0,1990.0,1998.0
160004,3,major,0.0,1.0,0.0,0.0,1.0,0.0,1996.0,
160501,1,mild,0.0,1.0,0.0,1.0,0.0,,,
160502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
160601,0,none,0.0,0.0,0.0,0.0,0.0,,,
160602,1,mild,0.0,1.0,1.0,0.0,1.0,1.0,2010.0,2010.0
160801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1988.0,1990.0
160901,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
160902,0,none,0.0,0.0,0.0,0.0,1.0,0.0,2002.0,
161001,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
161002,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
161601,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
161602,0,none,1.0,0.0,0.0,0.0,1.0,1.0,2000.0,1998.0
161701,0,none,0.0,0.0,0.0,0.0,1.0,0.0,2004.0,
161702,0,none,0.0,0.0,1.0,0.0,1.0,1.0,1994.0,2002.0
161703,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2002.0
162301,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
162501,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
162502,0,none,0.0,0.0,0.0,0.0,0.0,,,
162901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
162902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
163401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
163801,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
163802,0,none,0.0,0.0,2.0,0.0,0.0,0.0,,
163803,0,none,0.0,0.0,0.0,0.0,0.0,,,
163804,1,mild,0.0,1.0,3.0,0.0,1.0,1.0,2004.0,2004.0
163901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2004.0
163902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
163903,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2010.0
163904,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
164001,0,none,0.0,0.0,1.0,0.0,1.0,1.0,1994.0,2002.0
164002,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
164201,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1998.0,
164202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1998.0,1998.0
164203,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
164801,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1990.0,
164802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
164803,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2012.0
164901,0,none,0.0,0.0,2.0,1.0,1.0,0.0,1994.0,
164902,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2010.0,2010.0
164903,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
164904,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
165001,0,none,1.0,0.0,0.0,1.0,1.0,1.0,1996.0,1996.0
165002,0,none,0.0,0.0,0.0,0.0,,,,
165003,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
165004,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
165005,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
165006,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
165201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
165501,0,none,0.0,0.0,2.0,0.0,1.0,1.0,2002.0,2002.0
165502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
165601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
165602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
165701,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
165702,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2010.0
165801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2010.0
165802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2014.0
166101,0,none,0.0,0.0,2.0,0.0,1.0,1.0,2000.0,2002.0
166201,3,major,1.0,4.0,5.0,3.0,1.0,0.0,2002.0,
166202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2014.0
166601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
166602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
166603,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
167101,0,none,0.0,0.0,0.0,0.0,,,,
167102,0,none,0.0,0.0,0.0,0.0,,,,
167401,0,none,0.0,0.0,4.0,2.0,0.0,0.0,,
167402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
167403,0,none,0.0,0.0,0.0,0.0,1.0,0.0,2012.0,
167404,0,none,0.0,0.0,0.0,0.0,,,,
167501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
167502,0,none,0.0,0.0,3.0,2.0,1.0,1.0,2006.0,2010.0
167503,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2012.0
167504,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
167601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
167602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2006.0
168301,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
168501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2018.0,2018.0
168901,0,none,0.0,0.0,0.0,0.0,,,,
168902,0,none,0.0,0.0,0.0,0.0,,,,
168903,0,none,0.0,0.0,0.0,0.0,,,,
169001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,1990.0
169002,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
169003,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,1998.0
169004,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
169101,0,none,0.0,0.0,0.0,0.0,,,,
169102,0,none,0.0,0.0,0.0,0.0,0.0,,,
169901,0,none,0.0,0.0,0.0,0.0,,,,
169902,0,none,0.0,0.0,0.0,0.0,,,,
170401,0,none,0.0,0.0,0.0,0.0,0.0,,,
170402,1,mild,0.0,1.0,3.0,1.0,0.0,,,
170403,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
170404,0,none,0.0,0.0,2.0,1.0,1.0,1.0,2000.0,2004.0
170405,1,mild,0.0,1.0,0.0,1.0,1.0,1.0,2010.0,2010.0
170501,0,none,0.0,0.0,1.0,1.0,0.0,,,
170502,0,none,0.0,0.0,0.0,0.0,,,,
170503,0,none,0.0,0.0,0.0,0.0,,,,
170504,0,none,0.0,0.0,0.0,0.0,,,,
170505,0,none,0.0,0.0,0.0,0.0,,,,
171401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
171601,0,none,0.0,0.0,2.0,0.0,0.0,,,
171602,0,none,0.0,0.0,0.0,0.0,,,,
171901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
172001,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
172201,0,none,0.0,0.0,0.0,0.0,,,,
172202,0,none,0.0,0.0,0.0,0.0,,,,
172203,0,none,0.0,0.0,0.0,0.0,,,,
172301,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
172302,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2004.0
172303,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
172501,0,none,0.0,0.0,2.0,0.0,1.0,1.0,1998.0,2002.0
172502,0,none,0.0,0.0,0.0,0.0,1.0,0.0,2008.0,
172601,0,none,0.0,0.0,0.0,0.0,0.0,,,
172602,0,none,0.0,0.0,0.0,0.0,,,,
172603,0,none,0.0,0.0,0.0,0.0,,,,
172701,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
172702,0,none,0.0,0.0,0.0,0.0,,,,
172901,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
172902,2,intermediate,4.0,3.0,2.0,2.0,1.0,1.0,1994.0,1994.0
172903,0,none,0.0,0.0,1.0,1.0,0.0,,,
173001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
173201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
173202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
173301,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2000.0
173302,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
173401,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2004.0,2004.0
173402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
173501,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
173502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2004.0
173503,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
173601,0,none,0.0,0.0,0.0,0.0,0.0,,,
173602,0,none,0.0,0.0,0.0,0.0,0.0,,,
173701,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
173801,0,none,0.0,0.0,0.0,0.0,,,,
174001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
174002,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
174501,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
174502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
174503,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,2016.0
174701,3,major,2.0,2.0,1.0,1.0,1.0,1.0,1996.0,1996.0
174702,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
174901,0,none,0.0,0.0,0.0,0.0,,,,
175101,3,major,1.0,1.0,2.0,0.0,1.0,1.0,1992.0,1998.0
175201,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
175202,0,none,0.0,0.0,0.0,0.0,,,,
175401,0,none,1.0,0.0,1.0,0.0,1.0,1.0,1990.0,1994.0
175402,0,none,0.0,0.0,0.0,0.0,,,,
175403,0,none,0.0,0.0,0.0,0.0,,,,
175404,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,1996.0
175405,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2006.0
175406,0,none,0.0,0.0,2.0,0.0,1.0,1.0,2008.0,2010.0
175407,0,none,0.0,0.0,0.0,0.0,,,,
175701,0,none,0.0,0.0,0.0,0.0,,,,
175702,0,none,0.0,0.0,0.0,0.0,,,,
175801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
175802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2012.0
176001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1988.0,1988.0
176002,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1992.0,1992.0
176003,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2012.0,2012.0
176601,0,none,0.0,0.0,0.0,0.0,0.0,1.0,,1992.0
176801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
176901,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
176902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
177001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1998.0,1998.0
177002,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,1996.0
177501,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
177502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
177601,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2004.0
177602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
177801,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1992.0,
177802,0,none,0.0,0.0,0.0,0.0,0.0,1.0,,1996.0
178501,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1992.0,
178502,0,none,1.0,0.0,0.0,0.0,1.0,0.0,1998.0,
178503,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
178601,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1996.0,
178602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1994.0,2002.0
178603,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
178604,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
178901,0,none,0.0,0.0,4.0,1.0,0.0,0.0,,
178902,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
178903,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
179401,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2002.0,2002.0
179402,1,mild,0.0,1.0,1.0,0.0,1.0,1.0,2006.0,2006.0
179501,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1994.0,
179502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2016.0,1994.0
179701,3,major,1.0,2.0,3.0,2.0,1.0,0.0,1996.0,
179901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2020.0,2020.0
179902,0,none,0.0,0.0,0.0,0.0,,,,
179903,0,none,0.0,0.0,0.0,0.0,,,,
180101,0,none,0.0,0.0,0.0,0.0,,,,
180301,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
180302,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2010.0,2010.0
180401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,1998.0
180402,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2006.0
180403,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
180801,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
180802,0,none,0.0,0.0,1.0,0.0,1.0,1.0,2002.0,2002.0
181401,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
181402,0,none,0.0,0.0,0.0,0.0,,,,
181501,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
181502,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1992.0,
181601,0,none,0.0,0.0,0.0,0.0,,,,
181602,0,none,0.0,0.0,2.0,2.0,0.0,,,
181603,0,none,0.0,0.0,2.0,0.0,0.0,,,
181604,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2008.0,2008.0
181801,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1988.0,
181802,1,mild,0.0,1.0,0.0,1.0,0.0,,,
182401,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1992.0,1990.0
182402,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
182501,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
182502,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1988.0,1996.0
182503,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1988.0,
182504,0,none,0.0,0.0,0.0,0.0,1.0,0.0,1988.0,
182601,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
182602,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
182801,3,major,0.0,1.0,1.0,0.0,1.0,0.0,1998.0,
182901,3,major,2.0,2.0,2.0,2.0,0.0,0.0,,
182902,0,none,0.0,0.0,1.0,0.0,1.0,0.0,1992.0,
182903,0,none,0.0,0.0,2.0,0.0,1.0,1.0,2002.0,2006.0
182904,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2014.0,2014.0
183101,0,none,0.0,0.0,0.0,0.0,,,,
183102,0,none,0.0,0.0,0.0,0.0,,,,
183201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
183202,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2004.0
183203,0,none,0.0,0.0,0.0,0.0,,,,
183301,0,none,0.0,0.0,0.0,0.0,0.0,1.0,,1990.0
183302,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1994.0,1994.0
183303,0,none,0.0,0.0,1.0,0.0,1.0,0.0,1998.0,
183401,0,none,0.0,0.0,0.0,0.0,0.0,,,
183402,0,none,0.0,0.0,0.0,0.0,,,,
183403,0,none,0.0,0.0,0.0,0.0,,,,
183801,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
183802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
183803,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
183901,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2002.0
183902,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2000.0,2002.0
184001,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,1996.0
184201,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2006.0,2010.0
184401,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
184402,0,none,0.0,0.0,0.0,0.0,0.0,0.0,,
184403,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
184404,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2002.0
184405,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
184406,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2004.0,2004.0
184701,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1994.0,1992.0
184801,0,none,0.0,0.0,0.0,0.0,1.0,1.0,1996.0,2002.0
184802,0,none,0.0,0.0,0.0,0.0,1.0,1.0,2002.0,2000.0
184901,0,none,0.0,0.0,0.0,0.0,0.0,,,
